,book_id,goodreads_book_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,category
5019,5020,39980,30,0-142300705,9780142300700.0,Richard Peck,2000.0,A Year Down Yonder,"A Year Down Yonder (A Long Way from Chicago, #2)",eng,4.1,23310,454,1004,4422,8278,10192,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5020,5021,16163690,10,,,Kristen Ashley,2013.0,Own the Wind,"Own the Wind (Chaos, #1)",eng,4.22,38673,602,1321,5592,13534,18744,https://images.gr-assets.com/books/1358119230m/16163690.jpg,https://images.gr-assets.com/books/1358119230s/16163690.jpg,
5021,5022,4516,106,8423648990,9788423648990.0,Carlos Ruiz Zafón,1999.0,Marina,Marina,spa,3.99,18260,304,1299,5383,9274,8669,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
5022,5023,7135858,46,1594487588,9781594487580.0,Ann Brashares,2010.0,,My Name Is Memory,eng,3.7,23498,852,2523,7160,9288,6804,https://images.gr-assets.com/books/1307512606m/7135858.jpg,https://images.gr-assets.com/books/1307512606s/7135858.jpg,
5023,5024,15054,37,0-679744479,9780679744470.0,Jeanette Winterson,1992.0,Written on the Body,Written on the Body,en-US,4.08,18203,344,997,3563,6619,8212,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5024,5025,7849341,42,1450595987,9781450595990.0,Colleen Houck,2011.0,Tiger's Voyage,"Tiger's Voyage (The Tiger Saga, #3)",eng,4.35,24495,398,938,3294,6616,15703,https://images.gr-assets.com/books/1320459742m/7849341.jpg,https://images.gr-assets.com/books/1320459742s/7849341.jpg,['other']
5025,5026,605015,33,0-007203116,9780007203120.0,Dean Koontz,2009.0,Dean Koontz's Frankenstein: Dead and Alive,"Dead and Alive (Dean Koontz's Frankenstein, #3)",eng,4.01,18310,305,1070,4583,6906,7807,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5026,5027,4591,44,0-060894083,9780060894080.0,Matt Ridley,1999.0,Genome: The Autobiography of a Species in 23 Chapters,Genome: the Autobiography of a Species in 23 Chapters,en-US,4.02,17684,422,777,3656,7196,6866,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5027,5028,53580,15,0-671449028,9780671449020.0,Sandra Boynton,1982.0,The Going-To-Bed Book,The Going-To-Bed Book,en-US,4.22,21078,281,757,3667,6038,10631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5028,5029,112675,45,0-064473627,9780064473620.0,Louise Rennison,2001.0,Knocked out by my nunga-nungas,"Knocked Out by My Nunga-Nungas (Confessions of Georgia Nicolson, #3)",en-US,3.97,24077,400,1362,6431,8864,9530,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5029,5030,27526,34,0-842332294,9780842332290.0,"Tim LaHaye, Jerry B. Jenkins",2001.0,The Sacrilege: The Antichrist Takes the Throne,"Desecration (Left Behind, #9)",en-US,4.0,19562,463,1166,4409,6539,8120,https://images.gr-assets.com/books/1406505722m/27526.jpg,https://images.gr-assets.com/books/1406505722s/27526.jpg,['other']
5030,5031,18114068,31,1594204993,9781594205000.0,Phil Klay,2014.0,Redeployment,Redeployment,eng,3.98,15597,284,843,3662,7575,5750,https://images.gr-assets.com/books/1417987993m/18114068.jpg,https://images.gr-assets.com/books/1417987993s/18114068.jpg,
5031,5032,6512140,20,0-385733976,9780385733980.0,Libba Bray,2009.0,Going Bovine,Going Bovine,eng,3.65,26259,1693,2996,6374,8229,7941,https://images.gr-assets.com/books/1320391025m/6512140.jpg,https://images.gr-assets.com/books/1320391025s/6512140.jpg,['other']
5032,5033,25807,115,0-752861743,9780752861750.0,James M. Cain,1934.0,The Postman Always Rings Twice ,The Postman Always Rings Twice,eng,3.81,19416,421,1454,6188,9203,5902,https://images.gr-assets.com/books/1344265267m/25807.jpg,https://images.gr-assets.com/books/1344265267s/25807.jpg,['other']
5033,5034,6555517,36,0-385736843,9780385736850.0,Carrie Ryan,2010.0,The Dead-Tossed Waves ,"The Dead-Tossed Waves (The Forest of Hands and Teeth, #2)",en-US,3.91,26347,669,1921,6150,9683,9578,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5034,5035,9530,33,0-965925072,9780965925080.0,Robert Kurson,2004.0,Shadow Divers: The True Adventure of Two Americans Who Risked Everything to Solve One of the Last Mysteries of World War II,Shadow Divers,eng,4.26,16917,185,419,2485,7204,8970,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5035,5036,8293938,30,0-385907508,9780385907510.0,Clare Vanderpool,2010.0,Moon Over Manifest,Moon Over Manifest,eng,4.02,23298,567,1125,4570,9591,8938,https://images.gr-assets.com/books/1320541883m/8293938.jpg,https://images.gr-assets.com/books/1320541883s/8293938.jpg,['other']
5036,5037,77103,58,0-375758771,9780375758780.0,Amitav Ghosh,2000.0,The Glass Palace,The Glass Palace,eng,3.94,16535,219,867,3990,7401,5264,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5037,5038,10710392,3,1595144358,9781595144360.0,"Jessica Anthony, Rodrigo Corral",2012.0,,Chopsticks,eng,3.72,18375,1062,1779,4481,4964,6091,https://images.gr-assets.com/books/1364073067m/10710392.jpg,https://images.gr-assets.com/books/1364073067s/10710392.jpg,
5038,5039,21853628,17,125001011X,9781250010120.0,Lisa Scottoline,2015.0,,Every Fifteen Minutes,en-CA,3.72,16765,524,1640,5547,7857,4644,https://images.gr-assets.com/books/1428638866m/21853628.jpg,https://images.gr-assets.com/books/1428638866s/21853628.jpg,
5039,5040,16279856,46,0-385741391,9780385741390.0,James Dashner,2013.0,The Eye of Minds,"The Eye of Minds (The Mortality Doctrine, #1)",eng,3.85,22637,732,2073,6145,9021,8565,https://images.gr-assets.com/books/1358659346m/16279856.jpg,https://images.gr-assets.com/books/1358659346s/16279856.jpg,['other']
5040,5041,140278,233,1579126936,9781579126930.0,Agatha Christie,1957.0,4.50 From Paddington,"4:50 from Paddington (Miss Marple, #8)",eng,3.92,23416,128,923,7844,12209,7868,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
5041,5042,74036,66,0-749934123,9780749934120.0,J.D. Robb,1997.0,Ceremony in Death,"Ceremony in Death (In Death, #5)",eng,4.26,25093,100,548,4478,10720,13625,https://images.gr-assets.com/books/1376018955m/74036.jpg,https://images.gr-assets.com/books/1376018955s/74036.jpg,['other']
5042,5043,18373214,104,0-345807154,9780345807150.0,"Jo Nesbø, Don Bartlett",1998.0,Kakerlakkene,"Cockroaches (Harry Hole, #2)",eng,3.71,14717,176,1252,7439,9864,3888,https://images.gr-assets.com/books/1418343189m/18373214.jpg,https://images.gr-assets.com/books/1418343189s/18373214.jpg,['other']
5043,5044,140078,41,0-425212033,9780425212040.0,Charlaine Harris,2006.0,Grave Surprise,"Grave Surprise (Harper Connelly, #2)",en-US,3.88,27905,190,1340,8731,12451,8315,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5044,5045,3304,93,0-060535032,9780060535030.0,"Isabel Allende, Margaret Sayers Peden",2002.0,La ciudad de las bestias,"City of the Beasts (Eagle and Jaguar, #1)",eng,3.69,15497,635,2134,6280,7515,5558,https://images.gr-assets.com/books/1331488122m/3304.jpg,https://images.gr-assets.com/books/1331488122s/3304.jpg,['other']
5045,5046,2364284,42,9770915343,9789770915350.0,"Naguib Mahfouz, نجيب محفوظ",1959.0,أولاد حارتنا,أولاد حارتنا,ara,4.1,14860,599,891,2455,5261,7641,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
5046,5047,68497,46,0-345460014,9780345460010.0,China Miéville,2002.0,The Scar,"The Scar (Bas-Lag, #2)",eng,4.15,20745,245,774,3644,9104,9490,https://images.gr-assets.com/books/1320435192m/68497.jpg,https://images.gr-assets.com/books/1320435192s/68497.jpg,['other']
5047,5048,23225,45,0-060751649,9780060751650.0,Meg Cabot,2003.0,Haunted,"Haunted (The Mediator, #5)",eng,4.15,29460,195,998,5959,10981,13235,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5048,5049,28553,45,0-689860064,9780689860060.0,Anne McCaffrey,1979.0,"Dragondrums (Pern: Harper Hall, #3)","Dragondrums (Harper Hall, #3)",eng,4.04,25473,109,1035,6595,9959,10176,https://images.gr-assets.com/books/1410942131m/28553.jpg,https://images.gr-assets.com/books/1410942131s/28553.jpg,['other']
5049,5050,9545064,34,0-446574465,9780446574460.0,Rachel Simon,2011.0,The Story of Beautiful Girl,The Story of Beautiful Girl,,3.92,19655,279,1111,5172,9503,6336,https://images.gr-assets.com/books/1336851169m/9545064.jpg,https://images.gr-assets.com/books/1336851169s/9545064.jpg,['other']
5050,5051,18646,60,0-140280553,9780140280560.0,Dava Sobel,1999.0,Galileo's Daughter,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",en-US,3.74,21260,667,1607,6106,8420,5533,https://images.gr-assets.com/books/1414607526m/18646.jpg,https://images.gr-assets.com/books/1414607526s/18646.jpg,['other']
5051,5052,42692,42,0-553241605,9780553241600.0,Leon Uris,1961.0,Mila 18,Mila 18,eng,4.27,19323,90,352,3095,7108,9525,https://images.gr-assets.com/books/1359742799m/42692.jpg,https://images.gr-assets.com/books/1359742799s/42692.jpg,['other']
5052,5053,11391817,4,0-545176867,9780545176870.0,Allen Say,2011.0,,Drawing from Memory,eng,3.81,21137,1140,1939,4719,5254,8088,https://images.gr-assets.com/books/1328837508m/11391817.jpg,https://images.gr-assets.com/books/1328837508s/11391817.jpg,['other']
5053,5054,1330324,75,071956896X,9780719568960.0,Amitav Ghosh,2008.0,Sea of Poppies,"Sea of Poppies (Ibis Trilogy, #1)",eng,3.93,15499,317,927,3868,7794,5374,https://images.gr-assets.com/books/1327376395m/1330324.jpg,https://images.gr-assets.com/books/1327376395s/1330324.jpg,"['Fiction', 'Historical']"
5054,5055,99245,47,0-553290991,9780553291000.0,"Isaac Asimov, Robert Silverberg",1970.0,Nightfall,Nightfall,eng,4.01,21683,178,949,5026,8714,7725,https://images.gr-assets.com/books/1368557860m/99245.jpg,https://images.gr-assets.com/books/1368557860s/99245.jpg,['other']
5055,5056,18005,18,0-152018484,9780152018480.0,"Melinda Long, David Shannon",2003.0,How I Became a Pirate,How I Became a Pirate,eng,4.07,21554,373,1157,4425,6333,9324,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5056,5057,99208,39,0-061129763,9780061129770.0,Edward Abbey,1975.0,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)","The Monkey Wrench Gang (Monkey Wrench Gang, #1)",en-US,4.08,15513,210,732,3053,6325,6569,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5057,5058,6323821,61,1400063841,9781400063840.0,John Irving,2009.0,Last Night in Twisted River,Last Night in Twisted River,eng,3.74,18441,580,1708,5141,8268,4979,https://images.gr-assets.com/books/1399850194m/6323821.jpg,https://images.gr-assets.com/books/1399850194s/6323821.jpg,
5058,5059,10115852,24,006204964X,9780062049640.0,Rob Bell,2011.0,Love wins,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",eng,3.54,17668,2184,1771,4050,5805,5283,https://images.gr-assets.com/books/1327878550m/10115852.jpg,https://images.gr-assets.com/books/1327878550s/10115852.jpg,"['Religion', 'Christianity']"
5059,5060,9376345,23,0-451233182,9780451233190.0,Rachel Caine,2011.0,Bite Club,"Bite Club (The Morganville Vampires, #10)",eng,4.23,25064,233,892,4496,8183,13186,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5060,5061,78970,53,0-312933541,9780312933550.0,Jeffrey Archer,1985.0,A Matter of Honor,A Matter of Honor,,3.9,16502,197,784,4850,7478,5125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5061,5062,469901,47,0-743482883,9780743482880.0,Linda Howard,2000.0,Mr. Perfect,Mr. Perfect,eng,4.07,24753,416,1139,5218,9512,10516,https://images.gr-assets.com/books/1327960914m/469901.jpg,https://images.gr-assets.com/books/1327960914s/469901.jpg,['other']
5062,5063,16093188,37,,,M. Leighton,2013.0,Up to Me,"Up to Me (The Bad Boys, #2)",eng,4.12,30597,285,1115,5664,12312,12631,https://images.gr-assets.com/books/1355328750m/16093188.jpg,https://images.gr-assets.com/books/1355328750s/16093188.jpg,
5063,5064,16124019,12,,,Mira Lyn Kelly,2012.0,Waking Up Married,"Waking Up Married (Waking Up, #1)",en-US,3.53,23812,915,2538,8222,7874,4671,https://images.gr-assets.com/books/1352411782m/16124019.jpg,https://images.gr-assets.com/books/1352411782s/16124019.jpg,
5064,5065,1225261,75,055380555X,9780553805550.0,Linwood Barclay,2007.0,No Time for Goodbye,No Time for Goodbye (No Time For Goodbye #1),eng,4.0,17413,223,926,4516,8859,6955,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"['Fiction', 'Mystery & Detective']"
5065,5066,207802,24,0-060730269,9780060730260.0,Katherine Hannigan,2004.0,"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World","Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",eng,3.86,20551,505,1491,5255,6759,6904,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5066,5067,4703450,33,0-007273746,9780007273740.0,Robin Hobb,2009.0,The Dragon Keeper,"The Dragon Keeper (Rain Wild Chronicles, #1)",eng,3.93,19620,269,1086,5714,9595,7089,https://images.gr-assets.com/books/1330079386m/4703450.jpg,https://images.gr-assets.com/books/1330079386s/4703450.jpg,['other']
5067,5068,210404,74,0-195007778,9780195007770.0,Aldo Leopold,1949.0,A Sand County Almanac,A Sand County Almanac and Sketches Here and There,,4.24,16792,184,601,2919,6156,9282,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5068,5069,895886,93,0-805072063,9780805072070.0,"Eric Knight, Marguerite Kirmse",1940.0,Lassie Come-Home,Lassie Come-Home,,4.16,19100,310,814,3632,5564,9341,https://images.gr-assets.com/books/1316130656m/895886.jpg,https://images.gr-assets.com/books/1316130656s/895886.jpg,['other']
5069,5070,178788,55,1932100660,9781932100660.0,"T. Colin Campbell, Thomas M. Campbell II",2001.0,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss and Long-term Health","The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health",en-GB,4.21,16485,322,688,2629,5945,8870,https://images.gr-assets.com/books/1376474019m/178788.jpg,https://images.gr-assets.com/books/1376474019s/178788.jpg,"['Preventive Medicine--methods', 'Feeding Behavior', 'Disease--etiology', 'Diet, Vegetarian', 'Diet Therapy--methods', 'Diet--adverse effects', 'Nutrition', 'Nutritionally induced diseases', 'Diet in disease', ""Maladies d'origine nutritionnelle"", 'Régimes alimentaires', 'RA784 .C235 2006', '613.2 C191c']"
5070,5071,1013383,41,0-333710932,9780333710940.0,"Julia Donaldson, Axel Scheffler",1999.0,The Gruffalo,The Gruffalo,eng,4.47,19609,173,431,2028,5211,13371,https://images.gr-assets.com/books/1329674496m/1013383.jpg,https://images.gr-assets.com/books/1329674496s/1013383.jpg,['other']
5071,5072,359,55,0-345455290,9780345455290.0,Douglas Adams,2002.0,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,"The Salmon of Doubt (Dirk Gently, #3)",eng,3.92,20177,183,1163,5791,8425,6852,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
5072,5073,250024,96,1857987632,9781857987640.0,Arthur C. Clarke,1956.0,The City and the Stars,The City and the Stars,eng,4.08,19032,118,704,4298,8026,7803,https://images.gr-assets.com/books/1340242824m/250024.jpg,https://images.gr-assets.com/books/1340242824s/250024.jpg,
5073,5074,18667307,27,2723495612,9782723495620.0,"Sui Ishida, 石田 スイ",2012.0,東京喰種トーキョーグール 1,"Tokyo Ghoul, tome 1 (Tokyo Ghoul, #1)",fre,4.43,43490,777,1077,4554,10673,29027,https://images.gr-assets.com/books/1498748457m/18667307.jpg,https://images.gr-assets.com/books/1498748457s/18667307.jpg,
5074,5075,352262,89,0-316737372,9780316737370.0,Cressida Cowell,2003.0,How to train your dragon,"How to Train Your Dragon (How to Train Your Dragon, #1)",en-US,3.85,23042,548,1840,6689,9091,8155,https://images.gr-assets.com/books/1431930187m/352262.jpg,https://images.gr-assets.com/books/1431930187s/352262.jpg,['other']
5075,5076,6753,53,034911188X,9780349111890.0,David Foster Wallace,1999.0,Brief Interviews with Hideous Men,Brief Interviews with Hideous Men,eng,3.88,15555,422,1208,4382,7838,5652,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
5076,5077,170619,71,1416516727,9781416516730.0,Mary Higgins Clark,1992.0,All Around the Town,All Around the Town,,3.94,20029,147,791,6011,8133,6697,https://images.gr-assets.com/books/1355139896m/170619.jpg,https://images.gr-assets.com/books/1355139896s/170619.jpg,
